2017-12-26 13:26:23.788,-0.27,-0.32,-0.34,-0.35,-0.33,-0.25,-0.21,-0.18,-0.25,-0.3,-0.35,-0.4
2017-12-26 13:26:24.003,-0.47,-0.51,-0.54,-0.56,-0.52,-0.43,-0.41,-0.38,-0.44,-0.5,-0.55,-0.59
2017-12-26 13:26:24.212,-0.65,-0.7,-0.71,-0.73,-0.7,-0.59,-0.58,-0.57,-0.62,-0.69,-0.73,-0.77
2017-12-26 13:26:24.42,-0.74,-0.77,-0.77,-0.81,-0.76,-0.65,-0.64,-0.63,-0.71,-0.76,-0.79,-0.85
2017-12-26 13:26:24.636,-0.79,-0.81,-0.8,-0.86,-0.8,-0.69,-0.67,-0.67,-0.75,-0.8,-0.84,-0.89
2017-12-26 13:26:24.836,-0.81,-0.84,-0.83,-0.88,-0.83,-0.7,-0.7,-0.69,-0.77,-0.83,-0.86,-0.91
2017-12-26 13:26:25.06,-0.85,-0.86,-0.86,-0.9,-0.85,-0.72,-0.72,-0.71,-0.79,-0.84,-0.87,-0.92
2017-12-26 13:26:25.256,-0.85,-0.87,-0.85,-0.91,-0.86,-0.73,-0.73,-0.72,-0.8,-0.86,-0.88,-0.93
2017-12-26 13:26:25.478,-0.85,-0.87,-0.86,-0.91,-0.85,-0.72,-0.72,-0.72,-0.8,-0.86,-0.88,-0.93
2017-12-26 13:26:25.679,-0.86,-0.88,-0.86,-0.91,-0.86,-0.73,-0.72,-0.72,-0.8,-0.86,-0.89,-0.94
2017-12-26 13:26:25.895,-0.86,-0.87,-0.86,-0.91,-0.86,-0.73,-0.72,-0.72,-0.8,-0.86,-0.89,-0.94
2017-12-26 13:26:26.111,-0.86,-0.88,-0.87,-0.92,-0.87,-0.73,-0.73,-0.73,-0.81,-0.87,-0.89,-0.95
2017-12-26 13:26:26.327,-0.86,-0.87,-0.86,-0.92,-0.87,-0.73,-0.72,-0.72,-0.8,-0.86,-0.88,-0.93
2017-12-26 13:26:26.527,-0.84,-0.85,-0.84,-0.89,-0.84,-0.71,-0.7,-0.7,-0.78,-0.84,-0.86,-0.91
2017-12-26 13:26:26.743,-0.75,-0.75,-0.74,-0.8,-0.74,-0.61,-0.61,-0.6,-0.7,-0.75,-0.77,-0.83
2017-12-26 13:26:26.959,-0.71,-0.72,-0.7,-0.76,-0.71,-0.58,-0.57,-0.56,-0.65,-0.71,-0.73,-0.78
2017-12-26 13:26:27.164,-0.71,-0.73,-0.72,-0.77,-0.71,-0.59,-0.57,-0.57,-0.65,-0.71,-0.74,-0.79
2017-12-26 13:26:27.382,-0.72,-0.74,-0.73,-0.78,-0.73,-0.61,-0.59,-0.58,-0.67,-0.73,-0.75,-0.81
2017-12-26 13:26:27.597,-0.75,-0.76,-0.75,-0.81,-0.76,-0.63,-0.62,-0.61,-0.7,-0.75,-0.78,-0.84
2017-12-26 13:26:27.798,-0.8,-0.84,-0.83,-0.87,-0.83,-0.7,-0.7,-0.69,-0.76,-0.83,-0.86,-0.9
2017-12-26 13:26:28.014,-1.24,-1.36,-1.37,-1.33,-1.32,-1.2,-1.21,-1.2,-1.24,-1.32,-1.37,-1.38
2017-12-26 13:26:28.23,-1.37,-1.42,-1.41,-1.44,-1.39,-1.27,-1.3,-1.3,-1.35,-1.41,-1.43,-1.48
2017-12-26 13:26:28.43,-1.24,-1.24,-1.21,-1.3,-1.22,-1.08,-1.1,-1.1,-1.19,-1.24,-1.24,-1.31
2017-12-26 13:26:28.646,-1.36,-1.41,-1.38,-1.41,-1.36,-1.21,-1.24,-1.24,-1.32,-1.38,-1.42,-1.45
2017-12-26 13:26:28.862,-1.54,-1.62,-1.59,-1.61,-1.57,-1.43,-1.46,-1.46,-1.51,-1.59,-1.61,-1.65
2017-12-26 13:26:29.062,-1.57,-1.6,-1.57,-1.62,-1.56,-1.42,-1.46,-1.46,-1.53,-1.59,-1.6,-1.65
2017-12-26 13:26:29.284,-1.28,-1.24,-1.18,-1.31,-1.2,-1.05,-1.07,-1.09,-1.19,-1.24,-1.23,-1.31
2017-12-26 13:26:29.5,-0.84,-0.77,-0.71,-0.86,-0.75,-0.6,-0.59,-0.6,-0.74,-0.77,-0.76,-0.86
2017-12-26 13:26:29.7,-0.54,-0.49,-0.45,-0.57,-0.47,-0.33,-0.31,-0.31,-0.44,-0.49,-0.49,-0.58
2017-12-26 13:26:29.915,-0.41,-0.41,-0.37,-0.46,-0.38,-0.26,-0.21,-0.21,-0.33,-0.38,-0.4,-0.47
2017-12-26 13:26:30.131,-0.4,-0.41,-0.4,-0.46,-0.41,-0.29,-0.25,-0.23,-0.33,-0.4,-0.42,-0.48
2017-12-26 13:26:30.332,-0.4,-0.41,-0.41,-0.47,-0.42,-0.3,-0.27,-0.26,-0.34,-0.4,-0.43,-0.48
2017-12-26 13:26:30.548,-0.44,-0.45,-0.45,-0.5,-0.46,-0.34,-0.32,-0.3,-0.38,-0.44,-0.48,-0.52
2017-12-26 13:26:30.764,-0.93,-1.06,-1.09,-1.03,-1.04,-0.93,-0.92,-0.91,-0.94,-1.03,-1.09,-1.1
2017-12-26 13:26:30.979,-1.29,-1.36,-1.36,-1.36,-1.34,-1.22,-1.24,-1.24,-1.28,-1.34,-1.37,-1.41
2017-12-26 13:26:31.191,-0.88,-0.8,-0.76,-0.91,-0.81,-0.67,-0.69,-0.7,-0.81,-0.84,-0.83,-0.92
2017-12-26 13:26:31.402,-1.6,-1.77,-1.78,-1.67,-1.7,-1.58,-1.61,-1.6,-1.61,-1.72,-1.78,-1.77
2017-12-26 13:26:32.459,-0.36,-0.33,-0.29,-0.41,-0.32,-0.18,-0.14,-0.14,-0.27,-0.32,-0.33,-0.41
2017-12-26 13:26:33.513,-0.56,-0.63,-0.65,-0.64,-0.62,-0.52,-0.49,-0.47,-0.52,-0.6,-0.66,-0.69
2017-12-26 13:26:34.359,-0.2,-0.2,-0.19,-0.26,-0.2,-0.07,-0.03,-0.02,-0.13,-0.18,-0.21,-0.28
2017-12-26 13:26:34.56,-0.29,-0.32,-0.33,-0.36,-0.32,-0.21,-0.17,-0.15,-0.25,-0.3,-0.34,-0.4
2017-12-26 13:26:34.829,-0.31,-0.31,-0.32,-0.37,-0.32,-0.21,-0.17,-0.16,-0.25,-0.3,-0.33,-0.4
2017-12-26 13:26:35.014,-0.19,-0.18,-0.17,-0.26,-0.19,-0.08,-0.04,-0.03,-0.14,-0.18,-0.2,-0.28
2017-12-26 13:26:35.245,-0.21,-0.22,-0.23,-0.29,-0.23,-0.13,-0.08,-0.06,-0.16,-0.22,-0.26,-0.31
2017-12-26 13:26:35.445,-1.01,-1.18,-1.23,-1.1,-1.15,-1.05,-1.04,-1.02,-1.03,-1.13,-1.22,-1.2
2017-12-26 13:26:36.045,-1.06,-1.05,-1.01,-1.1,-1.02,-0.88,-0.89,-0.89,-1,-1.04,-1.05,-1.12
2017-12-26 13:26:36.314,-1.07,-1.1,-1.09,-1.14,-1.08,-0.93,-0.94,-0.94,-1.03,-1.09,-1.12,-1.17
2017-12-26 13:26:36.514,-1.06,-1.07,-1.05,-1.12,-1.05,-0.91,-0.92,-0.92,-1,-1.06,-1.07,-1.14
2017-12-26 13:26:37.098,-0.06,-0.07,-0.06,-0.13,-0.07,0.03,0.1,0.12,0.01,-0.05,-0.08,-0.15
2017-12-26 13:26:37.298,-0.2,-0.25,-0.26,-0.28,-0.26,-0.15,-0.11,-0.07,-0.16,-0.22,-0.27,-0.31
2017-12-26 13:26:37.514,-0.35,-0.38,-0.41,-0.43,-0.41,-0.3,-0.27,-0.25,-0.32,-0.37,-0.42,-0.46
2017-12-26 13:26:37.73,-0.49,-0.51,-0.54,-0.56,-0.52,-0.42,-0.4,-0.38,-0.46,-0.5,-0.56,-0.59
